Question,Answer,Type,Evidence URLs
"Who is the individual under 30 that was once the richest in the world, associated with the cryptocurrency platform FTX, and is facing allegations of fraud according to TechCrunch?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
Who is the individual associated with the FTX collapse that was portrayed as a trustworthy figure in the cryptocurrency industry by The Verge and is alleged by the prosecution to have committed fraud for personal gain according to TechCrunch?,Sam Bankman-Fried,inference_query,https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which company has been compared to OpenAI's GPT-3.5 in terms of performance, is accused of anticompetitive practices by news publishers, and has made deals with Apple and other tech companies to be the default search engine, as reported by The Verge and TechCrunch?",Google,inference_query,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, recently reviewed by TechCrunch for its generative AI model Gemini, is also accused by The Age of manipulating its primary service to maximize ad revenue, and is facing a class action antitrust suit as reported by TechCrunch for harming news publishers’ bottom lines through anticompetitive practices?",Google,inference_query,https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Who is the individual facing a criminal trial on fraud and conspiracy charges, who was once considered the trustworthy face of the cryptocurrency industry, and is accused of misleading investors about the governance of a crypto exchange while also being alleged by the prosecution to have committed fraud for personal gain, with these allegations being reported by TechCrunch, The Verge, and CNBC?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto; https://www.cnbc.com/2023/10/06/sex-signal-messages-and-sabotaging-ftxs-code-sbf-criminal-trial.html; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who is the individual under 30 who, before the collapse of a major cryptocurrency platform, was considered a trustworthy face in the industry and is now facing a criminal trial on charges of fraud and conspiracy, as reported by TechCrunch and The Verge?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto; https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which individual, once likened to a prominent investor and considered a savior in the cryptocurrency realm according to a report by TechCrunch, is facing trial and has been accused by the prosecution of using customer funds for a significant buyout and committing fraud for personal gain, despite having expressed to Paradigm the intention to establish a board with specialists for a company that he did not want investors to direct?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.cnbc.com/2023/10/06/sex-signal-messages-and-sabotaging-ftxs-code-sbf-criminal-trial.html; https://www.theverge.com/2023/10/10/23912036/sam-bankman-fried-ftx-caroline-ellison-alameda-research; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
Which company has been reported by both The Verge and TechCrunch to spend billions to secure its position as the default search engine on multiple platforms and has also faced a class action antitrust suit for its impact on news publishers' content and revenue?,Google,inference_query,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, known for dominating the e-reader space with its Kindle lineup as reported by The Verge, has also been recognized by Wired for creating a Prime-themed sale day and introducing invite-only deals during this event, and is described by Cnbc | World Business News Leader as offering a life-changing opportunity for sellers?",Amazon,inference_query,https://www.wired.com/story/midweek-deals-october-19-2023/; https://www.wired.com/story/best-october-prime-day-deals-2023-5/; https://www.theverge.com/21539047/best-amazon-kindle-deals; https://www.cnbc.com/2023/10/06/amazon-sellers-sound-off-on-the-ftcs-long-overdue-antitrust-case.html
"Which individual, whose trial has garnered attention from sources like The Verge, Fortune, and TechCrunch, is associated with both the collapse of a cryptocurrency industry giant and allegations of knowingly committing fraud for personal gain, and is now subject to a jury's assessment of contrasting legal narratives?",Sam Bankman-Fried,inference_query,https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto; https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who is the individual whose criminal trial on fraud and conspiracy charges is imminent, as reported by TechCrunch, who also expressed to Paradigm a desire to establish a board with experts for a company mentioned by Cnbc | World Business News Leader, is accused of misusing a billion dollars of customer funds in a decision highlighted by The Verge, and is alleged by the prosecution to have committed fraud for personal gain according to another article by TechCrunch?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.cnbc.com/2023/10/06/sex-signal-messages-and-sabotaging-ftxs-code-sbf-criminal-trial.html; https://www.theverge.com/2023/10/10/23912036/sam-bankman-fried-ftx-caroline-ellison-alameda-research; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"What entity is central to the dialogue and assessment of unfair practices reported by TechCrunch, is also involved in addressing formal competition concerns regarding Amazon's iRobot purchase, and has previously taken actions related to illegal content and disinformation as highlighted by TechCrunch?",The European Commission,inference_query,https://techcrunch.com/2023/11/29/beuc-cpc-meta-complaint/; https://techcrunch.com/2023/11/27/eu-amazon-irobot-statement-of-objections/; https://techcrunch.com/2023/12/18/x-dsa-probe/
"Who is the individual facing a criminal trial on fraud and conspiracy charges, who was once considered a trustworthy figure in the cryptocurrency industry before the collapse of a major exchange, and is accused of using customer funds to buy out a competitor, according to articles from both TechCrunch and The Verge?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto; https://www.theverge.com/2023/10/10/23912036/sam-bankman-fried-ftx-caroline-ellison-alameda-research; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who is the individual under 30, once compared to Warren Buffet and facing a criminal trial on charges of fraud and conspiracy, who was also reported by TechCrunch to have planned to use his wealth to prevent humanity's extinction and is now alleged by the prosecution to have committed fraud to gain wealth, power, and influence?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who is the individual under 30, previously reported by TechCrunch as the richest person with philanthropic intentions, that is also the subject of allegations by the prosecution for committing fraud to gain wealth and influence, as covered by both TechCrunch and Fortune?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which company, cited in articles from both The Verge and TechCrunch, is involved in legal disputes for making exclusive deals with major tech companies, defending against accusations in an antitrust battle with a game maker, and facing a class action lawsuit for its impact on news publishers' revenues?",Google,inference_query,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, scrutinized in articles from both 'The Age' and 'TechCrunch', is not only accused of potentially unfair practices to maintain its dominance as a default search engine but also faces allegations of harming news publishers' revenues and audiences through its operations?",Google,inference_query,https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology; https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company is at the center of antitrust concerns for making deals to become the default search engine on various platforms according to The Verge, and for harming news publishers' revenue as reported by TechCrunch?",Google,inference_query,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, recently reported by TechCrunch, has been involved in an antitrust court case providing extensive evidence against claims of hiding discovery items, has received early impressions for a product compared to OpenAI's GPT-3.5, and is accused by news publishers of harming their revenues through anticompetitive practices?",Google,inference_query,https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, recently scrutinized in TechCrunch articles for its alleged anticompetitive behavior in app distribution and ad revenue practices, also claimed that its new AI model Gemini has architecture and capabilities that rival those of leading generative AI models like GPT-4?",Google,inference_query,https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Considering the information provided by TechCrunch that Meta's advertising subscription model may conflict with GDPR regulations and the separate issue of Palestinian users experiencing frustration with Meta's moderation practices, what is the name of the company that is facing both legal scrutiny in Europe and allegations of biased moderation?",Meta,inference_query,https://techcrunch.com/2023/11/29/beuc-cpc-meta-complaint/; https://techcrunch.com/2023/10/19/meta-instagram-palestine-israel-shadowban-censorship-moderation-bias/
"What company, recently covered by TechCrunch, is involved in an antitrust battle where it provided extensive evidence to the court, held an annual hardware event to showcase new developments, compared the performance of its project Gemini Pro to OpenAI's GPT-3.5, and is accused of harming news publishers' revenues through anticompetitive practices?",Google,inference_query,https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/; https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Who is the individual associated with using FTX customer funds to purchase a stake in Binance and is also facing allegations of fraud for personal gain, as reported by The Verge and TechCrunch?",Sam Bankman-Fried,inference_query,https://www.theverge.com/2023/10/10/23912036/sam-bankman-fried-ftx-caroline-ellison-alameda-research; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who is the individual that was once likened to a prominent investor, admitted to challenges in overseeing a rapidly expanding crypto company, faced allegations of fraud in a legal setting, and discussed corporate governance intentions with a venture firm, as reported by TechCrunch, The Verge, Cnbc, and TechCrunch respectively?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.cnbc.com/2023/10/06/sex-signal-messages-and-sabotaging-ftxs-code-sbf-criminal-trial.html; https://www.theverge.com/2023/10/27/23935683/sam-bankman-fried-ftx-fraud-direct-testimony-jury; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who did Judge Lewis Kaplan oversee in a trial involving cryptocurrency exchanges?", Sam Bankman-Fried
